time,latitude,longitude,step,surface,valid_time,t2m,sp,u10,v10,d2m,tp,e,lai_lv,lai_hv,sshf,slhf,ssrd,strd,ssr,str,date,is_fire_day
2006-02-02,51.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.1401,90520.81,2.2059631,0.09375,263.16714,8.523463e-07,1.549907e-05,0.75549316,4.5775146,963980.0,43718.0,8786.0,9366824.0,6460.0,-2949601.0,2006-02-02,0
2006-02-02,51.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.31198,90386.81,1.8846741,0.7402344,263.85074,3.645122e-05,1.3824552e-05,0.8321533,4.8255615,309924.0,37820.0,6726.0,9312530.0,4996.0,-2741001.0,2006-02-02,0
2006-02-02,51.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.48386,90110.81,0.2850647,1.6240234,264.57535,7.102192e-05,1.5624799e-05,0.65625,0.0,329880.0,42924.0,4788.0,9436702.0,3544.0,-2623965.0,2006-02-02,0
2006-02-02,51.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.96823,91150.81,-0.44052124,1.7001953,265.29214,6.7979095e-06,2.9618852e-05,0.60632324,0.0,444412.0,79852.0,3306.0,9977554.0,2502.0,-2354425.0,2006-02-02,0
2006-02-02,51.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.74948,91313.81,-0.76278687,1.3339844,264.9152,1.1074543e-05,3.3495016e-05,0.60632324,0.0,294604.0,91822.0,2054.0,10634430.0,1504.0,-1829149.0,2006-02-02,0
2006-02-02,51.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.01706,91461.81,-0.9541931,1.1181641,263.92496,2.4843215e-05,3.5938807e-05,0.64282227,0.71313477,152208.0,100882.0,1052.0,11141770.0,660.0,-1334150.0,2006-02-02,0
2006-02-02,51.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.71823,92097.81,-1.0664978,0.6035156,263.02066,5.7178735e-05,1.5028752e-05,0.9645996,2.341919,51636.0,42984.0,410.0,11443142.0,236.0,-1113411.0,2006-02-02,0
2006-02-02,51.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.2866,86118.81,-0.58114624,0.12988281,267.12613,0.0008809745,-6.4484775e-06,0.98217773,1.4329834,633256.0,-20964.0,98500.0,10753132.0,65724.0,-1830549.0,2006-02-02,0
2006-02-02,51.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.74167,88610.81,-0.48349,0.4267578,269.89566,0.0013843358,3.1530857e-05,1.0563965,1.9487305,234180.0,80268.0,89844.0,10780852.0,56066.0,-1694663.0,2006-02-02,0
2006-02-02,51.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.36472,90278.81,-0.48153687,0.14550781,270.63785,0.0016215325,1.5095808e-05,1.3931885,3.5465088,88260.0,40718.0,75674.0,10722938.0,38278.0,-1701939.0,2006-02-02,0
2006-02-02,51.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.37057,85480.81,-0.43563843,0.3330078,266.28433,0.0022262365,9.375624e-06,0.00036621094,1.4940186,193412.0,23360.0,59204.0,10593376.0,38052.0,-1600154.0,2006-02-02,0
2006-02-02,51.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.50925,83494.81,-0.59872437,0.001953125,265.43863,0.0023135275,1.1945143e-05,0.8129883,1.7318115,181872.0,31422.0,45826.0,10495530.0,27938.0,-1511586.0,2006-02-02,0
2006-02-02,51.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,263.70456,80448.81,-0.5293884,-0.005859375,262.68472,0.002201724,1.5497208e-05,0.7874756,2.0181885,97220.0,42174.0,43812.0,10306762.0,16044.0,-1148753.0,2006-02-02,0
2006-02-02,51.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,261.4155,77746.81,0.26260376,0.56152344,260.1359,0.0005075067,5.953014e-06,0.72180176,1.9554443,225620.0,16092.0,38292.0,10189454.0,17836.0,-1227596.0,2006-02-02,0
2006-02-02,51.0,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.3198,86540.81,-0.14852905,0.12597656,264.38394,0.00014540851,8.598901e-06,1.8591309,1.3952637,319228.0,21066.0,34332.0,9970608.0,22188.0,-1949685.0,2006-02-02,0
2006-02-02,51.0,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,260.92917,79521.81,-0.53134155,-0.2861328,259.548,0.00017403364,1.1624768e-05,1.7113037,2.6801758,311360.0,31096.0,33662.0,9528508.0,18386.0,-1678486.0,2006-02-02,0
2006-02-02,51.0,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,260.57175,77557.81,0.9520569,0.7109375,259.1769,8.595288e-05,6.736163e-05,1.8624268,2.3582764,645848.0,172982.0,32196.0,8981644.0,16556.0,-2147270.0,2006-02-02,0
2006-02-02,51.0,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,263.37448,80619.81,2.125885,1.0966797,261.5812,1.6587972e-05,-5.9852377e-05,0.49121094,2.119751,2587608.0,-173926.0,27868.0,8683824.0,17812.0,-3291539.0,2006-02-02,0
2006-02-02,51.0,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.0698,85350.81,2.0360413,0.38378906,263.57925,1.835823e-06,-0.0001543602,1.2166748,1.4204102,4076812.0,-436296.0,20916.0,8931762.0,15602.0,-4087438.0,2006-02-02,0
2006-02-02,51.0,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.9448,87982.81,1.929596,-0.022460938,263.70816,8.523463e-07,-0.000108967535,0.8868408,4.499878,2771160.0,-306668.0,16950.0,9100350.0,11688.0,-3678485.0,2006-02-02,0
2006-02-02,51.0,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.4819,88756.81,1.8026428,0.19042969,263.25113,8.523463e-07,-3.1041913e-05,1.8016357,2.1818848,1877820.0,-85182.0,13926.0,9211914.0,9698.0,-3406034.0,2006-02-02,0
2006-02-02,51.0,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.55807,89676.81,1.9276428,-0.2548828,263.49527,8.523463e-07,-3.3669174e-05,0.8387451,0.62072754,2037752.0,-94320.0,11500.0,9322426.0,7792.0,-3366434.0,2006-02-02,0
2006-02-02,51.0,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.9565,90273.81,1.6815491,-0.3330078,264.0109,8.523463e-07,-2.9733405e-05,0.7894287,4.9522705,1767172.0,-83662.0,9034.0,9372892.0,6382.0,-3314349.0,2006-02-02,0
2006-02-02,51.0,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.85886,91801.81,-0.07333374,0.57910156,265.85464,8.970498e-07,6.1597675e-06,0.77160645,0.0,743912.0,17784.0,6556.0,9436918.0,4932.0,-2986304.0,2006-02-02,0
2006-02-02,51.0,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.30222,91864.81,-1.0118103,1.0136719,266.63394,2.208352e-06,1.148507e-05,0.65722656,0.0,397824.0,31280.0,4698.0,9621378.0,3662.0,-2735036.0,2006-02-02,0
2006-02-02,51.0,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.21237,92075.81,-0.9082947,0.5058594,266.68863,3.8325784e-06,1.1502765e-05,0.57299805,0.0,359392.0,31630.0,3126.0,9975350.0,2394.0,-2398527.0,2006-02-02,0
2006-02-02,51.0,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.8784,91599.81,-1.0030212,0.12597656,265.84488,7.721782e-06,1.8286519e-05,0.65625,0.0,482836.0,49544.0,1916.0,10487356.0,1480.0,-2146053.0,2006-02-02,0
2006-02-02,51.0,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.63034,92610.81,-0.8506775,-0.21777344,264.59293,1.0195375e-05,1.1404976e-05,0.65625,0.0,324100.0,31948.0,1064.0,10965550.0,816.0,-1796042.0,2006-02-02,0
2006-02-02,50.5,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.46823,86529.81,-0.78427124,1.3271484,267.06558,0.0010921091,-0.00016165245,1.8161621,1.6921387,1365620.0,-457918.0,108224.0,10866140.0,70290.0,-2027101.0,2006-02-02,0
2006-02-02,50.5,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.0815,88131.81,0.021392822,0.9238281,268.31558,0.0028696537,-3.761612e-05,0.83654785,1.6003418,719644.0,-107214.0,99502.0,10993910.0,65628.0,-1841987.0,2006-02-02,0
2006-02-02,50.5,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.22214,88928.81,-0.29989624,0.51171875,268.07925,0.0021517456,-3.2573007e-05,0.857666,1.5654297,485700.0,-92620.0,87382.0,11012110.0,58362.0,-1738356.0,2006-02-02,0
2006-02-02,50.5,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.1909,86242.81,-0.48641968,0.28027344,267.44058,0.002549845,-2.1951273e-06,1.4656982,1.4316406,329380.0,-7578.0,72262.0,10781056.0,47448.0,-1670242.0,2006-02-02,0
2006-02-02,50.5,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.93893,86727.81,-0.2569275,0.40039062,267.97964,0.002369228,7.8631565e-06,3.4552002,1.6306152,74300.0,20180.0,57290.0,10589828.0,33868.0,-1755463.0,2006-02-02,0
2006-02-02,50.5,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.0737,80673.81,-0.7100525,0.23828125,262.92496,0.0016771436,3.6461279e-06,0.8795166,1.2166748,110796.0,9448.0,46736.0,10526884.0,26014.0,-1248127.0,2006-02-02,0
2006-02-02,50.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.50534,84029.81,-0.51864624,0.26171875,265.82144,0.0021897883,1.40098855e-05,1.6464844,1.8477783,188092.0,36134.0,42096.0,10370282.0,24432.0,-1540385.0,2006-02-02,0
2006-02-02,50.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,261.33347,76424.81,0.30166626,0.5410156,259.8351,0.00035301148,9.564683e-06,0.5185547,4.0457764,337480.0,26092.0,44592.0,9826360.0,17276.0,-1382531.0,2006-02-02,0
2006-02-02,50.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,265.77292,84705.81,-0.020599365,0.087890625,264.88004,8.9976194e-05,1.8123537e-05,1.8310547,2.2539062,220532.0,47268.0,42432.0,9274614.0,23908.0,-2345824.0,2006-02-02,0
2006-02-02,50.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,263.75925,80996.81,-0.5791931,0.0009765625,262.9113,0.00027947425,2.0094216e-05,1.6778564,1.7302246,444572.0,52078.0,39588.0,8903474.0,24524.0,-2463867.0,2006-02-02,0
2006-02-02,50.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,261.8198,77518.81,1.0624084,0.36035156,260.52066,0.00012563467,-8.263625e-06,1.553833,1.9615479,1455952.0,-32892.0,34152.0,8822288.0,20864.0,-2737180.0,2006-02-02,0
2006-02-02,50.5,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.27487,82683.81,2.1629944,0.97753906,263.76285,1.1700392e-05,-0.00014447886,2.102417,2.753296,3449424.0,-409522.0,27064.0,9007698.0,15650.0,-3493083.0,2006-02-02,0
2006-02-02,50.5,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.65182,86741.81,0.9315491,0.24316406,264.24527,1.4185905e-06,-0.00013176445,2.6010742,1.716919,4032464.0,-372198.0,20800.0,9210288.0,15604.0,-4087487.0,2006-02-02,0
2006-02-02,50.5,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.52878,88740.81,0.43545532,0.5214844,264.55777,1.001358e-06,-7.594749e-05,1.0858154,4.156616,2605088.0,-208336.0,16918.0,9248844.0,12578.0,-3657990.0,2006-02-02,0
2006-02-02,50.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.42722,89162.81,1.8348694,1.0947266,264.3898,9.1195096e-07,-8.779671e-05,0.88378906,4.7475586,2128812.0,-244228.0,13790.0,9332670.0,9700.0,-3501841.0,2006-02-02,0
2006-02-02,50.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.1069,90194.81,2.0126038,0.50683594,264.44058,8.523463e-07,-3.7615187e-05,0.7277832,4.9644775,1968468.0,-102158.0,10720.0,9458644.0,7942.0,-3423905.0,2006-02-02,0
2006-02-02,50.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.36276,91239.81,1.2606506,0.5439453,265.16714,8.523463e-07,-5.1515177e-05,1.2335205,2.84729,1529816.0,-142882.0,8122.0,9542560.0,5702.0,-3256900.0,2006-02-02,0
2006-02-02,50.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.91745,91452.81,-0.051849365,0.7597656,266.37613,8.523463e-07,-3.8435683e-06,0.78845215,1.1315918,1253024.0,-9316.0,6116.0,9555176.0,4436.0,-3124098.0,2006-02-02,0
2006-02-02,50.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.32565,91203.81,-0.29696655,0.38476562,266.4113,2.0593404e-06,7.5809658e-06,0.69555664,0.0,1082812.0,21956.0,4448.0,9646378.0,3346.0,-3016240.0,2006-02-02,0
2006-02-02,50.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.13425,92256.81,-0.19540405,-0.076171875,267.3234,8.928776e-06,6.0936436e-06,0.6870117,0.0,821652.0,17056.0,2926.0,9956410.0,2258.0,-2729171.0,2006-02-02,0
2006-02-02,50.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.68503,91445.81,0.0663147,-0.6376953,266.90933,1.5306472e-05,7.347204e-06,0.69555664,0.0,642384.0,21650.0,1736.0,10335932.0,1326.0,-2354695.0,2006-02-02,0
2006-02-02,50.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.53464,83180.81,-0.06454468,1.5683594,265.59293,0.0006726265,-0.00017948821,0.0,1.4224854,1309280.0,-507416.0,117384.0,10684394.0,78162.0,-1881328.0,2006-02-02,0
2006-02-02,50.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.4448,91220.81,-0.17391968,1.1630859,270.6652,0.0016684264,-5.1648356e-05,2.0129395,2.9779053,362456.0,-134022.0,110492.0,10869846.0,59562.0,-1966745.0,2006-02-02,0
2006-02-02,50.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.62253,82112.81,-0.64071655,1.2421875,264.96402,0.0014440597,-0.00022138469,0.6920166,1.4364014,920780.0,-627512.0,97796.0,10890080.0,64938.0,-1566915.0,2006-02-02,0
2006-02-02,50.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.9194,83538.81,0.037994385,1.2177734,266.93472,0.0017406375,-4.100986e-05,0.0,1.3225098,748512.0,-117272.0,83552.0,10672222.0,55990.0,-1812625.0,2006-02-02,0
2006-02-02,50.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.52682,89874.81,-0.1368103,0.8564453,269.42496,0.0013430447,2.9995106e-05,0.0,1.2979736,265400.0,75824.0,69948.0,10388820.0,44886.0,-2215660.0,2006-02-02,0
2006-02-02,50.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.53073,84622.81,-0.50497437,0.5498047,266.7902,0.0011446059,2.2959895e-05,1.5059814,1.5924072,152836.0,58720.0,56562.0,10344368.0,33780.0,-1745640.0,2006-02-02,0
2006-02-02,50.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.01706,84225.81,-0.36825562,0.68359375,267.17496,0.0018906773,2.8534792e-05,1.21521,1.295044,352556.0,73042.0,48334.0,10240516.0,31620.0,-1896786.0,2006-02-02,0
2006-02-02,50.0,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,263.96823,78243.81,0.23526001,0.46972656,262.99527,0.00047627388,1.8751249e-05,0.7675781,1.6447754,259664.0,47834.0,49636.0,9730294.0,25642.0,-1758225.0,2006-02-02,0
2006-02-02,50.0,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,263.57956,80204.81,0.30264282,0.48632812,261.60855,0.00010232926,-8.450076e-05,2.5688477,1.4178467,776396.0,-240396.0,48868.0,9331432.0,32262.0,-2493879.0,2006-02-02,0
2006-02-02,50.0,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.49167,80361.81,-0.29891968,0.7060547,263.40347,0.00034359394,-4.9117953e-06,2.7329102,1.5025635,655380.0,-18118.0,44380.0,9436574.0,28646.0,-2376749.0,2006-02-02,0
2006-02-02,50.0,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.60104,80580.81,0.9178772,0.3515625,263.63785,0.0002482116,3.0612573e-06,2.828003,1.3867188,999272.0,-572.0,38028.0,9629984.0,24580.0,-2336983.0,2006-02-02,0
2006-02-02,50.0,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.478,79451.81,1.6200256,0.38085938,263.07144,2.6884674e-05,-7.567555e-05,0.1451416,1.418457,2051004.0,-219680.0,32538.0,9382242.0,21910.0,-2767607.0,2006-02-02,0
2006-02-02,50.0,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.89792,84146.81,2.4715881,0.8095703,265.47574,2.6553869e-06,-0.00019118842,1.1583252,1.2805176,3860412.0,-541528.0,26954.0,9257950.0,18754.0,-3722097.0,2006-02-02,0
2006-02-02,50.0,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,272.34323,88585.81,2.3563538,1.0615234,267.0773,8.8214864e-07,-0.00017349981,1.8181152,1.9464111,4208932.0,-460482.0,20994.0,9386204.0,16122.0,-4170242.0,2006-02-02,0
2006-02-02,50.0,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.48386,88874.81,2.5018616,0.9951172,266.5109,8.523463e-07,-0.00014718529,1.0802002,4.275879,3330136.0,-401610.0,16450.0,9558942.0,12382.0,-3775284.0,2006-02-02,0
2006-02-02,50.0,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.0659,90531.81,2.64151,0.76953125,267.08316,8.523463e-07,-0.00010058656,1.1134033,1.1079102,2928916.0,-270152.0,12614.0,9640692.0,9370.0,-3647244.0,2006-02-02,0
2006-02-02,50.0,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.24557,91011.81,2.5467834,0.46679688,266.92496,8.523463e-07,-8.8609755e-05,0.9501953,4.895996,2625168.0,-236714.0,9466.0,9658188.0,7002.0,-3539667.0,2006-02-02,0
2006-02-02,50.0,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.9409,91481.81,2.148346,0.051757812,266.54605,8.523463e-07,-8.44812e-05,0.8284912,1.5150146,2441060.0,-231364.0,7394.0,9637464.0,5284.0,-3518557.0,2006-02-02,0
2006-02-02,50.0,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.21237,90875.81,1.3563538,0.028320312,266.1769,2.9981136e-06,-0.00011840835,1.0006104,4.5133057,2466436.0,-328076.0,5714.0,9639834.0,3902.0,-3470609.0,2006-02-02,0
2006-02-02,50.0,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.48386,90984.81,1.0897522,0.35058594,266.67496,9.425283e-05,-3.074482e-05,0.78808594,0.0,1832704.0,-82906.0,4036.0,9685822.0,2762.0,-3227714.0,2006-02-02,0
2006-02-02,50.0,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.1284,90794.81,1.5741272,-0.41210938,267.09488,9.671152e-05,-1.8755905e-05,0.7233887,1.232544,1818876.0,-49428.0,2652.0,9789004.0,1914.0,-3166301.0,2006-02-02,0
2006-02-02,49.5,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.53268,80743.81,0.70791626,0.7890625,262.46207,0.0012819946,-0.00015621632,1.0722656,1.5567627,777644.0,-442794.0,130202.0,10400180.0,86572.0,-1786024.0,2006-02-02,0
2006-02-02,49.5,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.269,88183.81,-0.35458374,1.203125,267.9152,0.00083652436,-1.6526319e-05,2.126709,2.7824707,505424.0,-48038.0,126486.0,10439108.0,65950.0,-2061512.0,2006-02-02,0
2006-02-02,49.5,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.00925,90210.81,-0.4336853,1.2685547,269.38785,0.0011109293,2.4987385e-05,0.9445801,1.4971924,435528.0,62376.0,108886.0,10545908.0,72540.0,-2269506.0,2006-02-02,0
2006-02-02,49.5,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.34323,83952.81,-0.27059937,0.9316406,266.38004,0.0013062239,-1.5410595e-05,0.32263184,1.3837891,525340.0,-45754.0,92614.0,10530210.0,61648.0,-1913998.0,2006-02-02,0
2006-02-02,49.5,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.34323,85373.81,-0.051849365,0.7236328,267.76675,0.00112063,4.3259934e-06,1.753418,1.3618164,396260.0,8162.0,76924.0,10418828.0,49794.0,-2032145.0,2006-02-02,0
2006-02-02,49.5,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.2983,87346.81,-0.3321228,0.5205078,268.42496,0.000874269,1.7137267e-05,0.0,1.2736816,385604.0,42110.0,65026.0,10233076.0,43492.0,-2209078.0,2006-02-02,0
2006-02-02,49.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.79245,83349.81,-0.33798218,0.61328125,265.8859,0.00060673355,1.2358651e-05,2.4278564,1.3375244,478444.0,29956.0,58164.0,10035164.0,38630.0,-2181360.0,2006-02-02,0
2006-02-02,49.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.67136,78848.81,0.3163147,0.28027344,263.75113,0.0005203962,-1.2181699e-06,2.309204,1.6605225,523224.0,-6966.0,54632.0,9880564.0,34592.0,-1984278.0,2006-02-02,0
2006-02-02,49.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.88425,82975.81,0.34561157,0.5019531,266.1359,0.00013338328,-5.3064898e-05,0.6447754,1.4234619,946932.0,-152192.0,50504.0,9949844.0,33488.0,-2383676.0,2006-02-02,0
2006-02-02,49.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.4233,85652.81,-0.29891968,0.32226562,268.58707,9.00358e-05,1.3504177e-07,1.659668,2.2678223,654772.0,-3172.0,44960.0,10299150.0,26610.0,-2167094.0,2006-02-02,0
2006-02-02,49.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,266.92917,82094.81,0.65127563,0.66503906,266.1105,0.00058989524,-5.6046993e-06,0.791626,1.5493164,900824.0,-21654.0,40400.0,10568618.0,26000.0,-1904182.0,2006-02-02,0
2006-02-02,49.5,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.87643,81279.81,2.007721,0.98046875,266.5734,0.00011250675,-8.161366e-05,0.8552246,1.5184326,2159980.0,-231308.0,35786.0,9992982.0,23498.0,-2600839.0,2006-02-02,0
2006-02-02,49.5,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.5405,86049.81,3.4501038,1.0644531,267.76285,1.618564e-05,-0.00026162528,2.3778076,1.8848877,3871164.0,-739496.0,30454.0,9502036.0,19336.0,-3658592.0,2006-02-02,0
2006-02-02,49.5,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,272.85886,87248.81,3.7079163,1.0478516,266.97574,1.5228986e-06,-0.00019905716,1.6053467,2.9250488,4040796.0,-529130.0,25262.0,9515360.0,19232.0,-3972706.0,2006-02-02,0
2006-02-02,49.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,273.17136,88724.81,3.3280334,0.96972656,267.12418,8.523463e-07,-0.00014808495,1.557251,3.4290771,3704960.0,-384926.0,20154.0,9718112.0,16124.0,-3920956.0,2006-02-02,0
2006-02-02,49.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,273.20456,89253.81,4.0956116,0.59277344,266.97183,8.523463e-07,-0.00013981666,1.1347656,4.3985596,3694620.0,-360352.0,15362.0,9714654.0,12394.0,-3931945.0,2006-02-02,0
2006-02-02,49.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,272.80026,89476.81,4.4510803,0.001953125,266.5812,8.523463e-07,-0.00013429951,0.7384033,4.29541,3565292.0,-356192.0,11452.0,9664360.0,9004.0,-3865291.0,2006-02-02,0
2006-02-02,49.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,272.3784,90012.81,4.1073303,-0.5576172,266.7062,8.523463e-07,-0.00015853345,0.70007324,0.0,3600560.0,-426400.0,8646.0,9681532.0,6746.0,-3832432.0,2006-02-02,0
2006-02-02,49.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.25534,89985.81,3.1542053,-0.98339844,266.77652,4.979968e-06,-0.00014882162,0.69555664,0.0,3365132.0,-405908.0,6576.0,9646662.0,4992.0,-3724724.0,2006-02-02,0
2006-02-02,49.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.22604,87925.81,3.0340881,-1.4570312,266.2609,7.5209144e-05,-0.00018690433,0.7504883,3.1817627,3305340.0,-519410.0,4946.0,9497100.0,2996.0,-3499552.0,2006-02-02,0
2006-02-02,49.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.76706,87291.81,3.2499084,-1.8134766,266.25504,0.00013992489,-0.00018087868,0.7714844,4.8759766,3446436.0,-504596.0,3586.0,9384522.0,1658.0,-3505417.0,2006-02-02,0
2006-02-02,49.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,264.27097,79206.81,1.1561584,0.5673828,262.98355,0.0029120327,-8.677412e-05,2.3718262,1.5244141,863024.0,-248984.0,138922.0,10202530.0,92320.0,-1912794.0,2006-02-02,0
2006-02-02,49.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.8784,92543.81,-0.1836853,0.3701172,269.43277,0.001538995,2.5090761e-05,1.1109619,3.7008057,296716.0,69562.0,139922.0,10205254.0,52182.0,-1897386.0,2006-02-02,0
2006-02-02,49.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,268.28464,89665.81,-0.86727905,0.21386719,267.32144,0.0012796402,-3.534369e-05,2.0733643,1.6656494,748360.0,-99820.0,121340.0,10507608.0,76494.0,-2344864.0,2006-02-02,0
2006-02-02,49.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,269.68503,88217.81,-0.29208374,0.390625,268.68277,0.001258868,-4.5648776e-05,2.199463,1.8433838,586808.0,-128626.0,105526.0,10733454.0,65994.0,-2101256.0,2006-02-02,0
2006-02-02,49.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,271.0405,88469.81,-0.2071228,0.26953125,270.56558,0.0012666911,-3.420282e-05,0.0,1.4031982,479112.0,-97168.0,91462.0,10906548.0,61590.0,-2049453.0,2006-02-02,0
2006-02-02,49.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,270.70065,88931.81,-0.50790405,0.49414062,269.54605,0.0011039109,-2.2253022e-05,0.0871582,1.572876,622060.0,-63472.0,81776.0,10707782.0,54460.0,-2248386.0,2006-02-02,0
2006-02-02,49.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,267.80612,82544.81,0.010650635,0.48828125,267.0988,0.0011918575,-3.1375326e-05,1.3916016,1.7629395,725192.0,-89880.0,73946.0,10528426.0,47022.0,-1930220.0,2006-02-02,0
